keyword,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01
infrastructure,18.181818181818183,12.5,20.0,22.22222222222222,20.0,30.0,12.0,16.666666666666664,23.076923076923077,23.076923076923077,21.428571428571427,23.076923076923077,27.27272727272727,18.181818181818183,20.0,16.666666666666664,30.0,23.076923076923077,21.428571428571427,12.5,15.789473684210526,7.6923076923076925,14.285714285714285,15.0,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,15.384615384615383,11.11111111111111,9.523809523809524,6.25,9.090909090909092,17.647058823529413,18.75,20.0,15.789473684210526,14.285714285714285,13.333333333333334,8.0,13.333333333333334,18.75,12.5,12.5,15.0,8.108108108108109,4.0,6.666666666666667,6.666666666666667,5.714285714285714,7.142857142857142,8.695652173913043,11.538461538461538,11.538461538461538,6.666666666666667,8.0,5.0,8.571428571428571,11.538461538461538,21.73913043478261,13.636363636363637,21.052631578947366,20.0,56.25,26.31578947368421,31.57894736842105,59.09090909090909,12.0,11.538461538461538,13.333333333333334,16.0,17.391304347826086,9.67741935483871,10.714285714285714,16.666666666666664,17.647058823529413,14.285714285714285,14.285714285714285,14.285714285714285,16.666666666666664,17.647058823529413,22.22222222222222,15.0,18.75,20.0,20.0,21.428571428571427,20.0,23.076923076923077,17.647058823529413,18.75,18.75,18.75,23.52941176470588,25.0,25.0,28.57142857142857,21.428571428571427,20.0,10.344827586206897,25.0,25.0,16.0,15.0,16.666666666666664,19.230769230769234,9.75609756097561,6.756756756756757,16.666666666666664,27.27272727272727,24.13793103448276,28.000000000000004,30.434782608695656,25.0,31.03448275862069,34.61538461538461,37.03703703703704,54.83870967741935,39.473684210526315,41.17647058823529,33.33333333333333
insurance,1533.3333333333337,1175.0,1533.3333333333337,1600.0,1533.3333333333337,1500.0,642.8571428571429,1075.0,1666.6666666666667,1250.0,1250.0,1125.0,1633.3333333333333,1700.0,1733.3333333333333,1733.3333333333333,1700.0,1325.0,1250.0,1150.0,1020.0,463.6363636363637,816.6666666666666,980.0,1200.0,1250.0,1275.0,1275.0,1150.0,587.5,766.6666666666667,420.0,714.2857142857143,1040.0,1275.0,1225.0,1000.0,1250.0,1350.0,714.2857142857143,1275.0,1000.0,1200.0,1150.0,900.0,530.0,162.06896551724137,353.8461538461538,511.1111111111111,509.99999999999994,742.8571428571429,685.7142857142857,642.8571428571429,728.5714285714286,562.5,642.8571428571429,416.6666666666667,530.0,662.5,883.3333333333334,866.6666666666666,1080.0,1120.0,1040.0,1060.0,1060.0,866.6666666666666,728.5714285714286,675.0,588.8888888888889,800.0,933.3333333333334,533.3333333333333,650.0,1020.0,1120.0,850.0,850.0,833.3333333333334,980.0,1120.0,1080.0,933.3333333333334,1325.0,1350.0,1425.0,1450.0,1475.0,1350.0,1120.0,1140.0,1060.0,1500.0,1180.0,1220.0,1180.0,1500.0,1475.0,1525.0,677.7777777777777,1450.0,1180.0,785.7142857142857,933.3333333333334,1133.3333333333337,900.0,516.6666666666667,300.0,871.4285714285713,1066.6666666666663,1100.0,1085.7142857142858,1057.142857142857,975.0,987.5,1071.428571428571,950.0,1111.111111111111,863.6363636363636,933.3333333333334,1150.0
insurance quotes,27.27272727272727,13.333333333333334,20.0,22.22222222222222,30.0,30.0,8.0,16.666666666666664,23.076923076923077,23.076923076923077,21.428571428571427,16.666666666666664,25.0,27.27272727272727,30.0,25.0,30.0,25.0,20.0,13.333333333333334,11.11111111111111,5.405405405405405,15.0,15.789473684210526,23.076923076923077,14.285714285714285,15.384615384615383,23.076923076923077,15.384615384615383,8.0,9.523809523809524,6.0606060606060606,9.090909090909092,11.76470588235294,18.75,13.333333333333334,10.526315789473683,13.333333333333334,21.428571428571427,12.5,13.333333333333334,12.5,13.333333333333334,12.5,15.0,8.333333333333332,2.0,4.444444444444445,6.896551724137931,5.714285714285714,11.11111111111111,9.090909090909092,8.0,8.0,6.896551724137931,7.6923076923076925,7.5,11.11111111111111,19.230769230769234,21.73913043478261,28.57142857142857,36.84210526315789,26.31578947368421,25.0,21.052631578947366,16.666666666666664,14.285714285714285,12.5,11.538461538461538,6.896551724137931,11.538461538461538,9.090909090909092,6.451612903225806,11.11111111111111,16.666666666666664,17.647058823529413,9.090909090909092,9.523809523809524,10.0,11.11111111111111,17.647058823529413,17.647058823529413,14.285714285714285,12.5,13.333333333333334,20.0,23.076923076923077,20.0,25.0,12.5,25.0,20.0,18.75,17.647058823529413,17.647058823529413,18.75,14.285714285714285,21.428571428571427,14.285714285714285,10.0,13.333333333333334,12.5,8.333333333333332,10.0,18.181818181818183,11.538461538461538,7.5,4.10958904109589,12.5,13.636363636363637,32.142857142857146,25.0,31.818181818181817,27.58620689655172,27.58620689655172,24.0,22.22222222222222,41.37931034482759,35.8974358974359,36.36363636363637,35.0
interest rates,36.36363636363637,26.666666666666668,40.0,44.44444444444444,40.0,40.0,20.0,41.66666666666667,38.46153846153847,38.46153846153847,42.857142857142854,41.66666666666667,33.33333333333333,36.36363636363637,40.0,25.0,40.0,33.33333333333333,26.666666666666668,26.666666666666668,22.22222222222222,16.216216216216218,25.0,26.31578947368421,38.46153846153847,35.714285714285715,38.46153846153847,30.76923076923077,38.46153846153847,24.0,23.809523809523807,18.181818181818183,22.727272727272727,29.411764705882355,31.25,40.0,26.31578947368421,40.0,50.0,29.166666666666668,46.666666666666664,37.5,33.33333333333333,25.0,25.0,16.666666666666664,19.0,20.0,24.13793103448276,20.0,22.22222222222222,27.27272727272727,24.0,20.0,17.24137931034483,19.230769230769234,15.0,16.666666666666664,26.923076923076923,26.08695652173913,28.57142857142857,26.31578947368421,21.052631578947366,25.0,21.052631578947366,27.77777777777778,28.57142857142857,20.833333333333336,26.923076923076923,27.58620689655172,38.46153846153847,50.0,35.483870967741936,48.148148148148145,61.111111111111114,47.05882352941176,50.0,52.38095238095239,55.00000000000001,50.0,58.82352941176471,64.70588235294117,66.66666666666666,68.75,73.33333333333333,66.66666666666666,84.61538461538461,73.33333333333333,83.33333333333334,68.75,75.0,80.0,68.75,58.82352941176471,64.70588235294117,68.75,71.42857142857143,64.28571428571429,71.42857142857143,40.0,100.0,56.25,45.83333333333333,45.0,45.45454545454545,38.46153846153847,30.0,16.43835616438356,37.5,40.909090909090914,46.42857142857143,45.83333333333333,63.63636363636363,37.93103448275862,34.48275862068966,52.0,44.44444444444444,41.37931034482759,33.33333333333333,36.36363636363637,40.0
internet service,36.36363636363637,26.666666666666668,40.0,44.44444444444444,40.0,40.0,16.666666666666664,33.33333333333333,38.46153846153847,30.76923076923077,30.76923076923077,33.33333333333333,36.36363636363637,45.45454545454545,50.0,45.45454545454545,50.0,30.76923076923077,28.57142857142857,28.57142857142857,22.22222222222222,10.0,20.0,16.666666666666664,30.76923076923077,35.714285714285715,35.714285714285715,28.57142857142857,30.76923076923077,15.384615384615383,20.0,12.12121212121212,18.181818181818183,25.0,25.0,26.666666666666668,21.052631578947366,26.666666666666668,28.57142857142857,16.666666666666664,28.57142857142857,25.0,26.666666666666668,25.0,21.052631578947366,11.11111111111111,5.0,10.869565217391305,13.79310344827586,13.88888888888889,18.51851851851852,22.727272727272727,20.0,16.0,13.79310344827586,16.0,10.526315789473683,11.428571428571429,15.384615384615383,17.391304347826086,18.181818181818183,21.052631578947366,21.052631578947366,26.666666666666668,21.052631578947366,22.22222222222222,19.047619047619047,12.0,15.384615384615383,13.333333333333334,16.0,17.391304347826086,13.333333333333334,18.51851851851852,29.411764705882355,29.411764705882355,18.181818181818183,20.0,20.0,23.52941176470588,23.52941176470588,22.22222222222222,20.0,25.0,26.666666666666668,26.666666666666668,28.57142857142857,26.666666666666668,30.76923076923077,25.0,25.0,20.0,20.0,23.52941176470588,17.647058823529413,18.75,21.428571428571427,23.076923076923077,26.666666666666668,13.79310344827586,26.666666666666668,18.75,12.5,15.789473684210526,13.636363636363637,11.538461538461538,9.75609756097561,4.166666666666666,16.666666666666664,18.181818181818183,17.857142857142858,15.384615384615383,17.391304347826086,18.51851851851852,17.24137931034483,20.0,19.230769230769234,20.0,23.076923076923077,25.0,25.0
ipo,18.181818181818183,12.5,20.0,22.22222222222222,20.0,30.0,8.0,16.666666666666664,15.384615384615383,38.46153846153847,42.857142857142854,23.076923076923077,18.181818181818183,27.27272727272727,20.0,16.666666666666664,30.0,23.076923076923077,21.428571428571427,12.5,15.789473684210526,7.6923076923076925,19.047619047619047,15.0,14.285714285714285,21.428571428571427,21.428571428571427,21.428571428571427,23.076923076923077,11.11111111111111,9.523809523809524,9.375,9.090909090909092,17.647058823529413,37.5,53.333333333333336,36.84210526315789,35.714285714285715,20.0,12.0,26.666666666666668,18.75,18.75,12.5,15.0,8.108108108108109,2.0,4.444444444444445,10.0,14.285714285714285,17.857142857142858,30.434782608695656,42.30769230769231,15.384615384615383,16.666666666666664,44.0,20.0,25.71428571428571,26.923076923076923,43.47826086956522,22.727272727272727,31.57894736842105,30.0,25.0,26.31578947368421,26.31578947368421,31.818181818181817,16.0,19.230769230769234,16.666666666666664,24.0,26.08695652173913,16.129032258064516,17.857142857142858,27.77777777777778,29.411764705882355,14.285714285714285,9.523809523809524,10.0,11.11111111111111,11.76470588235294,11.11111111111111,10.0,12.5,13.333333333333334,20.0,14.285714285714285,20.0,38.46153846153847,11.76470588235294,18.75,12.5,18.75,17.647058823529413,31.25,18.75,14.285714285714285,14.285714285714285,13.333333333333334,6.896551724137931,18.75,18.75,12.0,15.0,12.5,11.538461538461538,7.317073170731707,4.054054054054054,12.5,27.27272727272727,34.48275862068966,28.000000000000004,30.434782608695656,14.285714285714285,17.24137931034483,26.923076923076923,29.629629629629623,35.483870967741936,21.052631578947366,30.303030303030305,35.0
landlord,36.36363636363637,33.33333333333333,50.0,55.55555555555556,40.0,40.0,16.0,33.33333333333333,30.76923076923077,30.76923076923077,35.714285714285715,33.33333333333333,41.66666666666667,45.45454545454545,50.0,41.66666666666667,40.0,33.33333333333333,26.666666666666668,26.666666666666668,22.22222222222222,10.81081081081081,20.0,21.052631578947366,38.46153846153847,35.714285714285715,38.46153846153847,38.46153846153847,38.46153846153847,20.0,19.047619047619047,12.12121212121212,22.727272727272727,23.52941176470588,25.0,26.666666666666668,26.31578947368421,33.33333333333333,35.714285714285715,20.833333333333336,33.33333333333333,31.25,26.666666666666668,25.0,25.0,11.11111111111111,5.0,11.11111111111111,17.24137931034483,14.285714285714285,22.22222222222222,22.727272727272727,20.0,20.0,13.79310344827586,15.384615384615383,12.5,13.88888888888889,19.230769230769234,21.73913043478261,23.809523809523807,26.31578947368421,26.31578947368421,37.5,26.31578947368421,27.77777777777778,23.809523809523807,20.833333333333336,23.076923076923077,20.689655172413794,23.076923076923077,27.27272727272727,19.35483870967742,22.22222222222222,33.33333333333333,35.294117647058826,27.27272727272727,28.57142857142857,25.0,27.77777777777778,29.411764705882355,35.294117647058826,28.57142857142857,37.5,40.0,40.0,46.15384615384615,40.0,50.0,37.5,31.25,33.33333333333333,37.5,35.294117647058826,35.294117647058826,37.5,42.857142857142854,50.0,42.857142857142854,20.0,40.0,37.5,20.833333333333336,25.0,27.27272727272727,23.076923076923077,15.0,8.21917808219178,25.0,31.818181818181817,28.57142857142857,29.166666666666668,31.818181818181817,24.13793103448276,24.13793103448276,28.000000000000004,29.629629629629623,31.03448275862069,23.076923076923077,27.27272727272727,36.84210526315789
life insurance,90.9090909090909,66.66666666666666,100.0,111.11111111111111,100.0,100.0,41.66666666666667,75.0,84.61538461538461,84.61538461538461,84.61538461538461,91.66666666666666,100.0,100.0,110.0,100.0,110.0,100.0,78.57142857142857,66.66666666666666,66.66666666666666,27.500000000000004,55.00000000000001,61.111111111111114,84.61538461538461,84.61538461538461,78.57142857142857,78.57142857142857,84.61538461538461,42.30769230769231,52.38095238095239,30.303030303030305,54.54545454545454,75.0,68.75,73.33333333333333,57.89473684210527,73.33333333333333,85.71428571428571,50.0,78.57142857142857,75.0,73.33333333333333,62.5,68.42105263157895,38.88888888888889,12.0,26.08695652173913,41.37931034482759,36.11111111111111,51.85185185185185,59.09090909090909,52.0,52.0,41.37931034482759,48.0,39.473684210526315,42.857142857142854,57.692307692307686,60.86956521739131,63.63636363636363,73.68421052631578,73.68421052631578,93.75,78.94736842105263,77.77777777777779,76.19047619047619,60.0,65.38461538461539,56.666666666666664,64.0,60.86956521739131,43.333333333333336,55.55555555555556,88.23529411764706,88.23529411764706,59.09090909090909,70.0,65.0,76.47058823529412,94.11764705882352,83.33333333333334,75.0,87.5,86.66666666666667,93.33333333333331,100.0,93.33333333333331,100.0,87.5,87.5,86.66666666666667,106.66666666666669,88.23529411764706,88.23529411764706,93.75,100.0,100.0,93.33333333333331,44.827586206896555,86.66666666666667,81.25,54.166666666666664,68.42105263157895,68.18181818181817,57.692307692307686,36.58536585365854,20.833333333333336,62.5,77.27272727272727,67.85714285714286,69.23076923076923,73.91304347826086,66.66666666666666,62.06896551724138,72.0,76.92307692307693,73.33333333333333,61.53846153846154,68.75,80.95238095238095
lithium,45.45454545454545,33.33333333333333,50.0,55.55555555555556,60.0,60.0,24.0,50.0,46.15384615384615,46.15384615384615,42.857142857142854,46.15384615384615,54.54545454545454,63.63636363636363,60.0,41.66666666666667,60.0,53.84615384615385,50.0,37.5,31.57894736842105,15.384615384615383,28.57142857142857,30.0,42.857142857142854,35.714285714285715,35.714285714285715,35.714285714285715,46.15384615384615,22.22222222222222,28.57142857142857,18.75,27.27272727272727,35.294117647058826,37.5,40.0,31.57894736842105,35.714285714285715,33.33333333333333,20.0,40.0,43.75,43.75,37.5,30.0,16.216216216216218,5.0,13.333333333333334,20.0,17.142857142857142,21.428571428571427,26.08695652173913,26.923076923076923,30.76923076923077,23.333333333333332,28.000000000000004,20.0,22.857142857142858,26.923076923076923,34.78260869565217,36.36363636363637,42.10526315789473,35.0,43.75,42.10526315789473,42.10526315789473,36.36363636363637,28.000000000000004,34.61538461538461,30.0,40.0,39.130434782608695,29.03225806451613,28.57142857142857,44.44444444444444,52.94117647058824,42.857142857142854,38.095238095238095,42.857142857142854,44.44444444444444,52.94117647058824,50.0,45.0,56.25,60.0,53.333333333333336,57.14285714285714,53.333333333333336,76.92307692307693,52.94117647058824,56.25,50.0,56.25,58.82352941176471,56.25,56.25,64.28571428571429,64.28571428571429,53.333333333333336,27.58620689655172,56.25,81.25,36.0,45.0,37.5,34.61538461538461,21.951219512195124,12.162162162162163,37.5,40.909090909090914,37.93103448275862,44.0,43.47826086956522,39.285714285714285,39.285714285714285,42.30769230769231,40.74074074074074,38.70967741935484,39.473684210526315,70.58823529411765,61.904761904761905
live streaming,45.45454545454545,40.0,50.0,66.66666666666666,60.0,70.0,28.000000000000004,33.33333333333333,61.53846153846154,38.46153846153847,35.714285714285715,41.66666666666667,33.33333333333333,63.63636363636363,40.0,58.333333333333336,70.0,41.66666666666667,33.33333333333333,26.666666666666668,22.22222222222222,13.513513513513514,25.0,26.31578947368421,30.76923076923077,35.714285714285715,38.46153846153847,30.76923076923077,61.53846153846154,20.0,19.047619047619047,15.151515151515152,22.727272727272727,23.52941176470588,25.0,26.666666666666668,21.052631578947366,33.33333333333333,28.57142857142857,16.666666666666664,33.33333333333333,25.0,33.33333333333333,25.0,25.0,13.88888888888889,6.0,11.11111111111111,13.79310344827586,11.428571428571429,14.814814814814811,22.727272727272727,20.0,20.0,17.24137931034483,15.384615384615383,12.5,11.11111111111111,11.538461538461538,13.043478260869565,14.285714285714285,15.789473684210526,15.789473684210526,18.75,21.052631578947366,22.22222222222222,19.047619047619047,12.5,15.384615384615383,10.344827586206897,11.538461538461538,13.636363636363637,12.903225806451612,11.11111111111111,16.666666666666664,17.647058823529413,18.181818181818183,14.285714285714285,20.0,22.22222222222222,17.647058823529413,17.647058823529413,14.285714285714285,18.75,20.0,20.0,23.076923076923077,20.0,33.33333333333333,25.0,18.75,20.0,18.75,17.647058823529413,17.647058823529413,18.75,14.285714285714285,21.428571428571427,14.285714285714285,6.666666666666667,20.0,18.75,12.5,15.0,13.636363636363637,11.538461538461538,7.5,2.73972602739726,12.5,13.636363636363637,14.285714285714285,12.5,18.181818181818183,10.344827586206897,13.79310344827586,16.0,14.814814814814811,13.79310344827586,10.256410256410255,12.12121212121212,15.789473684210526
loan rates,27.27272727272727,20.0,30.0,33.33333333333333,30.0,20.0,12.0,25.0,23.076923076923077,23.076923076923077,21.428571428571427,23.076923076923077,27.27272727272727,27.27272727272727,30.0,25.0,30.0,23.076923076923077,21.428571428571427,18.75,15.789473684210526,7.6923076923076925,19.047619047619047,20.0,28.57142857142857,28.57142857142857,28.57142857142857,28.57142857142857,23.076923076923077,11.11111111111111,14.285714285714285,9.375,18.181818181818183,23.52941176470588,25.0,26.666666666666668,21.052631578947366,28.57142857142857,26.666666666666668,20.0,26.666666666666668,25.0,25.0,18.75,20.0,10.81081081081081,8.0,11.11111111111111,20.0,14.285714285714285,21.428571428571427,21.73913043478261,15.384615384615383,15.384615384615383,10.0,16.0,10.0,11.428571428571429,15.384615384615383,17.391304347826086,18.181818181818183,21.052631578947366,20.0,18.75,15.789473684210526,15.789473684210526,13.636363636363637,12.0,15.384615384615383,13.333333333333334,16.0,17.391304347826086,12.903225806451612,17.857142857142858,27.77777777777778,29.411764705882355,23.809523809523807,23.809523809523807,19.047619047619047,22.22222222222222,29.411764705882355,33.33333333333333,30.0,37.5,40.0,40.0,42.857142857142854,40.0,38.46153846153847,29.411764705882355,31.25,37.5,37.5,35.294117647058826,37.5,37.5,42.857142857142854,42.857142857142854,40.0,20.689655172413794,37.5,31.25,20.0,25.0,25.0,23.076923076923077,14.634146341463412,8.108108108108109,20.833333333333336,22.727272727272727,27.58620689655172,24.0,26.08695652173913,21.428571428571427,21.428571428571427,23.076923076923077,25.925925925925924,22.58064516129032,21.052631578947366,23.52941176470588,30.0
logistics,72.72727272727273,53.333333333333336,70.0,88.88888888888889,80.0,70.0,28.000000000000004,58.333333333333336,61.53846153846154,69.23076923076923,57.14285714285714,61.53846153846154,72.72727272727273,81.81818181818183,90.0,75.0,90.0,69.23076923076923,57.14285714285714,50.0,47.368421052631575,23.076923076923077,38.095238095238095,45.0,64.28571428571429,64.28571428571429,64.28571428571429,71.42857142857143,69.23076923076923,37.03703703703704,42.857142857142854,25.0,50.0,58.82352941176471,56.25,66.66666666666666,52.63157894736842,64.28571428571429,66.66666666666666,40.0,60.0,62.5,50.0,56.25,50.0,27.027027027027028,9.0,17.77777777777778,26.666666666666668,25.71428571428571,32.142857142857146,39.130434782608695,38.46153846153847,38.46153846153847,30.0,36.0,22.5,25.71428571428571,38.46153846153847,43.47826086956522,45.45454545454545,57.89473684210527,50.0,62.5,57.89473684210527,52.63157894736842,45.45454545454545,40.0,38.46153846153847,36.666666666666664,44.0,43.47826086956522,32.25806451612903,39.285714285714285,55.55555555555556,64.70588235294117,52.38095238095239,47.61904761904761,47.61904761904761,50.0,58.82352941176471,55.55555555555556,50.0,62.5,66.66666666666666,73.33333333333333,78.57142857142857,73.33333333333333,76.92307692307693,58.82352941176471,56.25,56.25,68.75,58.82352941176471,56.25,62.5,71.42857142857143,71.42857142857143,66.66666666666666,34.48275862068966,62.5,62.5,36.0,45.0,41.66666666666667,38.46153846153847,24.390243902439025,13.513513513513514,41.66666666666667,54.54545454545454,48.27586206896552,44.0,47.82608695652174,39.285714285714285,42.857142857142854,46.15384615384615,51.85185185185185,58.06451612903226,44.73684210526316,47.05882352941176,52.38095238095239
lumber,163.63636363636363,100.0,160.0,177.77777777777777,160.0,150.0,56.00000000000001,100.0,100.0,176.9230769230769,107.14285714285714,130.76923076923077,154.54545454545453,154.54545454545453,160.0,133.33333333333331,160.0,115.38461538461536,92.85714285714286,81.25,68.42105263157895,35.8974358974359,71.42857142857143,80.0,121.42857142857142,121.42857142857142,114.28571428571428,114.28571428571428,107.6923076923077,51.85185185185185,61.904761904761905,37.5,59.09090909090909,76.47058823529412,100.0,106.66666666666669,84.21052631578947,114.28571428571428,113.33333333333331,64.0,100.0,93.75,81.25,75.0,70.0,35.13513513513514,14.000000000000002,44.44444444444444,76.66666666666667,65.71428571428571,75.0,82.6086956521739,73.07692307692307,65.38461538461539,50.0,56.00000000000001,37.5,45.714285714285715,76.92307692307693,95.65217391304348,104.54545454545456,121.05263157894736,95.0,100.0,78.94736842105263,73.68421052631578,59.09090909090909,52.0,53.84615384615385,50.0,64.0,73.91304347826086,54.83870967741935,60.71428571428571,88.88888888888889,88.23529411764706,66.66666666666666,66.66666666666666,52.38095238095239,55.55555555555556,64.70588235294117,66.66666666666666,60.0,81.25,93.33333333333331,86.66666666666667,85.71428571428571,80.0,84.61538461538461,70.58823529411765,68.75,62.5,62.5,64.70588235294117,68.75,75.0,85.71428571428571,85.71428571428571,80.0,41.37931034482759,68.75,68.75,40.0,40.0,37.5,38.46153846153847,29.268292682926827,16.216216216216218,45.83333333333333,50.0,37.93103448275862,44.0,43.47826086956522,35.714285714285715,34.48275862068966,34.61538461538461,33.33333333333333,32.25806451612903,28.947368421052634,38.23529411764706,52.38095238095239
machine learning,9.090909090909092,6.666666666666667,10.0,11.11111111111111,10.0,20.0,8.333333333333332,16.666666666666664,15.384615384615383,15.384615384615383,15.384615384615383,16.666666666666664,18.181818181818183,18.181818181818183,20.0,18.181818181818183,20.0,23.076923076923077,21.428571428571427,13.333333333333334,11.11111111111111,7.5,15.0,16.666666666666664,23.076923076923077,15.384615384615383,21.428571428571427,14.285714285714285,23.076923076923077,11.538461538461538,14.285714285714285,6.0606060606060606,13.636363636363637,18.75,18.75,20.0,15.789473684210526,20.0,21.428571428571427,12.5,21.428571428571427,18.75,20.0,12.5,10.526315789473683,8.333333333333332,2.0,4.3478260869565215,6.896551724137931,5.555555555555555,7.4074074074074066,9.090909090909092,8.0,8.0,6.896551724137931,8.0,5.263157894736842,5.714285714285714,7.6923076923076925,8.695652173913043,9.090909090909092,10.526315789473683,10.526315789473683,12.5,10.526315789473683,16.666666666666664,9.523809523809524,8.0,7.6923076923076925,10.0,12.0,13.043478260869565,10.0,11.11111111111111,17.647058823529413,17.647058823529413,13.636363636363637,15.0,15.0,17.647058823529413,17.647058823529413,16.666666666666664,15.0,18.75,20.0,20.0,21.428571428571427,20.0,23.076923076923077,18.75,18.75,20.0,20.0,17.647058823529413,17.647058823529413,18.75,21.428571428571427,23.076923076923077,20.0,10.344827586206897,20.0,18.75,12.5,15.789473684210526,13.636363636363637,15.384615384615383,7.317073170731707,4.166666666666666,12.5,18.181818181818183,21.428571428571427,19.230769230769234,21.73913043478261,14.814814814814811,20.689655172413794,24.0,30.76923076923077,40.0,38.46153846153847,34.375,19.047619047619047
machinery,27.27272727272727,18.75,20.0,33.33333333333333,30.0,30.0,12.0,16.666666666666664,23.076923076923077,23.076923076923077,21.428571428571427,23.076923076923077,27.27272727272727,27.27272727272727,30.0,25.0,30.0,23.076923076923077,21.428571428571427,18.75,15.789473684210526,7.6923076923076925,14.285714285714285,15.0,21.428571428571427,21.428571428571427,21.428571428571427,21.428571428571427,23.076923076923077,11.11111111111111,9.523809523809524,6.25,13.636363636363637,17.647058823529413,18.75,20.0,15.789473684210526,21.428571428571427,20.0,12.0,20.0,18.75,18.75,12.5,15.0,8.108108108108109,3.0,6.666666666666667,10.0,8.571428571428571,10.714285714285714,13.043478260869565,11.538461538461538,11.538461538461538,6.666666666666667,12.0,7.5,8.571428571428571,11.538461538461538,13.043478260869565,13.636363636363637,15.789473684210526,15.0,18.75,15.789473684210526,15.789473684210526,13.636363636363637,12.0,11.538461538461538,10.0,12.0,13.043478260869565,9.67741935483871,10.714285714285714,16.666666666666664,17.647058823529413,14.285714285714285,14.285714285714285,14.285714285714285,11.11111111111111,17.647058823529413,16.666666666666664,15.0,18.75,20.0,20.0,14.285714285714285,20.0,23.076923076923077,17.647058823529413,18.75,18.75,18.75,17.647058823529413,18.75,18.75,21.428571428571427,14.285714285714285,13.333333333333334,10.344827586206897,18.75,18.75,12.0,10.0,12.5,11.538461538461538,7.317073170731707,4.054054054054054,12.5,13.636363636363637,13.79310344827586,12.0,13.043478260869565,10.714285714285714,10.344827586206897,11.538461538461538,14.814814814814811,19.35483870967742,10.526315789473683,14.705882352941178,14.285714285714285
manufacturing,100.0,73.33333333333333,100.0,122.22222222222224,110.0,100.0,44.0,69.23076923076923,92.3076923076923,92.85714285714286,85.71428571428571,92.3076923076923,100.0,100.0,100.0,100.0,110.0,100.0,73.33333333333333,60.0,57.89473684210527,30.76923076923077,50.0,63.1578947368421,78.57142857142857,78.57142857142857,78.57142857142857,78.57142857142857,92.3076923076923,44.44444444444444,52.38095238095239,26.47058823529412,52.17391304347826,76.47058823529412,75.0,80.0,63.1578947368421,73.33333333333333,78.57142857142857,44.0,85.71428571428571,81.25,62.5,56.25,60.0,36.11111111111111,12.0,24.0,36.666666666666664,34.285714285714285,35.714285714285715,43.47826086956522,46.15384615384615,46.15384615384615,33.33333333333333,41.66666666666667,25.0,30.555555555555557,42.30769230769231,52.17391304347826,52.38095238095239,57.89473684210527,50.0,58.82352941176471,57.89473684210527,63.1578947368421,52.38095238095239,37.5,40.74074074074074,46.666666666666664,56.00000000000001,52.17391304347826,38.70967741935484,39.285714285714285,61.111111111111114,64.70588235294117,54.54545454545454,60.0,52.38095238095239,52.63157894736842,61.111111111111114,72.22222222222221,57.14285714285714,75.0,68.75,73.33333333333333,78.57142857142857,78.57142857142857,100.0,76.47058823529412,70.58823529411765,66.66666666666666,75.0,82.35294117647058,81.25,82.35294117647058,80.0,78.57142857142857,73.33333333333333,36.666666666666664,81.25,82.35294117647058,48.0,52.63157894736842,54.54545454545454,57.692307692307686,35.0,21.62162162162162,56.00000000000001,69.56521739130434,62.06896551724138,68.0,73.91304347826086,55.172413793103445,62.06896551724138,65.38461538461539,77.77777777777779,86.66666666666667,68.29268292682927,78.78787878787878,76.19047619047619
